row_id,dialect,split,task,characters
18db2d66323ab11d5fd2def3983b5db4a3f2be3f263bff36500aa1f97962d4d9,SYL,test_ood,identification,8
b92434b723733fc95a945143685c3e788209052ae57dc9fdf974655417d00871,NAR,train,identification,22
44f6f5fca7e4bea9ed2ee19db7b42030a77b45c9f211a14dccee97bb0cf845a2,SYL,train,normalization,27
ac3573a7571b787684c47c0046e3c7d6a516c2823c2b5a86c0cdd3884cc8b928,NAR,train,identification,28
7033e6189dea98f649359a70eb87dd1fd36e65971f5ac8c9f8b642a36670db99,NAR,train,identification,20
5fdc577ee2bea8a3364bbab4f20273b1eb736b06c308a9392fa45803a102a9be,RAN,train,identification,21
4d269e3f84cd672f989e658b055b3a09cae718cafecafdf8d63d01229c224eaf,RAN,train,identification,16
224dd877308fd9da76b4ec1df6304273125786a30aa95f8cede78f9928cac03e,MYM,train,identification,14
3a8b5e8e280a05e346a742fbace197a21d87b42789d7d993b08adb5344400fd9,STD,train,identification,37
d2cad0a90b944a358834a8f046866757605dc50ff1c315aaa509c56194fd800a,CHI,train,normalization,30
6db672107ce75bcf56f8d0828ed6b44b7634cd4e81da831764f45dae3bca2b57,SYL,train,identification,175
30889367922356587b98e499d3ebc6e1c7ef467b89458b04547458593a387d46,STD,train,identification,19
4391f3556917acee69a2b5a3f711dd4c58b07cbb7e1599175331d187bbd987e5,NOA,test_ood,identification,11
0e61e663423d4ce4cbcaf2747f7959726a15baa7324b135a952e049b4f1bbbe4,BAR,train,identification,31
d0ffaaa42995db74630359712d8368221819464fffe8ab5eef64f32f5b09cfaf,SYL,test,normalization,53
bfe4ae3e7e225404b6299357142787c5b526610323208a35362be8416ae7b157,SYL,train,normalization,139
d5fa5846e76be10cc79c50aab7b404c2d35bac508adcb10600f1f7b4273ed3f2,CHI,test,identification,25
00667545b2a199f656b8bdaba0a5fecca94130b5f659792a96882afee95a8d06,SYL,validation,identification,53
30d351a4d1d3d0c6ca874683d070fd3d113b782d47f62dc6c44c64c47d17ba8c,STD,train,identification,27
5220dc936cb171559bd4c52f360891c6a9cf1a8af732e6f4d7213d6105c47e4c,NAR,train,identification,22
0994f23e2b69f930b35c00bf813c843c0c1561491ccf4d2ac6914ddeff783ad4,SYL,train,normalization,42
896799dc054d0f67bfc5977802d2a30963ef674fed0126bb65ef14139aab23f2,BAR,test,normalization,35
2507b2a8d46a67b205bd93a4d073d3d6cd64788ea4632424e2d70e65940501e1,MYM,test,normalization,35
1b579cd10c3afd5212dbb9040b96f2adf764e0573f2ed01ff9fb2cdb6a34c334,STD,train,identification,64
4291f7c62f521c27e21f9706fc1d3d034d91383a5a3a156a03f6b6673ddb938b,STD,test,identification,160
24656bc0340f80c53c3d4b6e996266c6a9774c4d3055eddb28034a5910c765e2,MYM,train,normalization,23
6a06cf22cc169bc745979b23a45636fe9c2957eb5549d1de715cbe254b40c28e,BAR,test_ood,identification,20
00e5e0fd610ce3b037a9a66016220070949aecb64568a10877f89a0d35dff92e,STD,train,identification,76
3943a2fdeeb5ebc57042832a2ab2b26b50ba44d25fce79eb929ef91b37010eab,STD,train,identification,37
649ed622f254783a225e2761eb36d4f3e9bac597cd8644d560ced875b7033df1,RAN,train,identification,21
bf79ec7c792f042331859d1e73a6ed203ee0c0c61044515a43cd6c7ba21612be,SYL,train,identification,46
f1bc7222c06e9510263eaa74a76128ed11970ec8d9a2ae0c5789cb1033f7d303,STD,train,identification,9
9f685967f9c1bfb4eda4f5e00c29136b8bc5007005b4750bcc903146e063e913,SYL,train,normalization,5
5d5d750f4b2300a13076e8075ee91d65079c557c698145795fc3384ab7097b41,SYL,train,identification,29
759486ebde8b0bce1ea362d4a1f9f5cdf3ee35b5f9dfb4c5d1f86664a72b3786,CHI,train,normalization,26
f904ed2ac1afbff6bc4c03973f42908a6050a1a7a9b5be4735cdfbf3de8ca198,SYL,train,normalization,58
8c1d440a4629e7f10b6d3d16b7ef6e8092b1b73999fd2a419ae7bf47b60da799,NAR,train,identification,24
942bc8a8415c9bcab91e8346d9c97ca0a4abd7900bf0e1aa9fd06ffb6a82e369,CHI,train,identification,15
c69f33d2ec777e13357e2c29b2887912e2aa4c98e82d6e162142bb5c12f42fca,STD,test,identification,39
1ec57942d5db39b82c5233290ee54a633aba386611a5e31a827025659e62dfcd,SYL,train,identification,18
380b687c2731d4a28e8a81a85f25dc049a611a9b012b48ec218f9412e3609a25,CHI,train,identification,64
cad8194cf45abee81b93b6c53c53f265d3f82f9ad29fe624a257f09b70009bf0,CHI,train,normalization,20
d07bf8776d12bf24189f72fd7a67909ef4732524fa7f64cef7eef9cb9f11db2c,CHI,train,identification,226
f2a3673e98500cdbe7382f55f54a0ba10804be0ef938abb70e4cae43128ccaf8,CHI,train,identification,68
33b100060b1112ad4660151033450d43a2086a32543170f11f4bc9fc09f659ef,BAR,train,identification,18
e1ba1dbc93d4eaef7936b2575a1ab6864ee9f60dc9c8791eb27bd43b8e8e6ffa,NAR,train,identification,12
4e5e9f35a51b4e58eeb7052890d2fc8690b2197f300c4b15a75b3e78a21489e9,CHI,train,identification,78
6b94bf82f69a62ebd764a9db9e1a1f530199d9802a05b84fa23b32022a461889,KIS,train,identification,57
1f8fab4930d81c3caec108748c3940467f83bea1bf4c54322813a69571416934,SYL,test,identification,35
178cae6ee082d1ed2ab00b9d74209e113adcb5cf1dbc6b31d682c4c0cd5dc3a0,STD,train,identification,57
d22f1870c97f3777dd61e0293d8e8371a64f281fb0424aafc1c9fa95fdc5034b,NAR,train,identification,284
992d9d127827498e4f8f6f865cd60a4dbac73df5b94d5ec4ee2289350e431343,CHI,train,identification,44
239c9c6354f59f5ffeed394f09081e4e1afcee633fc22789d98424725b49cdc7,NAR,train,identification,6
f870371c7dae48b5c9517e32fd87f69b14d45733a54c7fd069e76f69332f0961,SYL,train,normalization,48
cb562fa5e3505479c72aebb9c375e71690964c95b47b9ce7bb200631a0ef1c1e,BAR,train,identification,49
232b0d2455c6a21c19174b0ef0a6788e6bef6ec628acd9679555119c31f8e185,STD,train,identification,23
64719770babd20d4115da60ef7d846f37a02093d9fcdd71bb55c7c4b6cc4040f,SYL,train,normalization,15
fd45f013a503a30db0733f909d0ebec65809ee7ca80b03019dbfbbbe83e30219,RAN,test_external,identification,135
011c8a4ea31522d5e90183d7f2bf1105db60711b2269c423f8a1337bde498cd7,CHI,test,normalization,39
26b35bcf92d729b798ac8c01595e808b8eca2fac838003309daec3f9272819d9,KIS,train,identification,12
537f299025989d8b66afa017bbf83ebc48e6a260e1a2738b20251b683a6b8ca4,CHI,validation,normalization,17
6889246a56d681628107af6a1f565774fdca50fc8a6c86fb6d41297f1f20155b,CHI,train,identification,28
470d4680c4d7ba2c9132404cc450bdf9b8798acd3abcaa017ce971fc0ba8f9db,SYL,train,normalization,44
affb0d1e9149158a12c625b8e5d76a449de639218fcc287560d56e065c578303,CHI,train,identification,127
c818bb4a6b62506564deb1c46c01737059175b5a19de68a23b2ec35cadb28275,CHI,train,identification,122
a4d3589b26526e7679778be6c934a49705d84f55b89da8bc73197e9d02f288f1,CHI,train,identification,39
94c8e955a8fd89c80e77ccb215025ceaaa798e1efcc734d3371dd40c624e8781,STD,validation,identification,14
6ff819feb5593593ff8dc83e95f75eb5469dd4a1be75b3d8301e42822d15f8bd,CHI,train,identification,14
90951d6db741560a1a3aa93f4b17b41b213364a702b9db38d02b1e4c37e47cb9,BAR,test_ood,identification,11
d5b2d45adaf61caca3001bd3fae2a098c0de7a40c39c85fd5b9762501f6c23d6,CHI,train,normalization,14
1c2c99472a6fff49ff7f78c8a5200cb0f4cdef83df61dae284f173df9c2a2638,STD,train,identification,15
75909d4199402dea569c585a99ece401af1298c2502b0fe4cc0214156e44ba1e,NAR,validation,identification,22
2b5b8d1549fca637b21b29a514d69bcb3bc1be42514ef72824c74a25da301f08,SYL,train,normalization,50
91ee92db33a9c07b139eed4bebdd6e209777fbf803bfb02175c1e47bb6804c4a,SYL,train,identification,214
9a618fe03a1e2fc87675c53d1b397f84502a641fca2c7c5469841a8ebee9d216,MYM,test_ood,normalization,14
76921df941df04f32c985f812be026c805e31fac3c15226f1c00a669afa9357a,CHI,train,normalization,46
1787a126f535a9c77203486ea94ad7f752a6d73dc8443dd5fd0b5435543c9623,STD,train,identification,39
0299b9e83d557cb40ea1ee5429d481c6bb7659062741a02babf7794199fe8cf3,SYL,train,normalization,10
8447d4bc620f1c95e11e5b61b6ecf13e79b8693e955c74d56407a982b3be265d,KIS,train,identification,217
5c5833827c06cbcc53b4b849ef59a973115a4bda78c3195bf73ad804e55d2b6a,CHI,train,normalization,17
813fa3eb7951f549dcc7094d6e455579d87763b85090cb49b2604716d49f83db,RAJ,test_ood,normalization,9
3c5df47f7a16a153e45dd560df902b3d6c0480556e1ee7753144c6d8df364a0b,NAR,train,identification,20
d14babc0c9c4bbd0dfd06f3cfeeaa48c23dc9f5dcab7c67aeaa959fac59ff87e,MYM,test_ood,normalization,12
15a9de3a5f0446af892cc6049447aa7b6bd2c949467eccbfb49da1cfd330ff4b,SYL,train,identification,23
09980d6bc47f5b8b9411046b083336a0acbc9785e5b182691dc0ff1d844ad8c2,NAR,train,normalization,24
a27fb2e788553456b6b956c74b90ada06b08ecb36b9935be27f7681ef6795e74,CHI,train,identification,15
ff36b3cf01e7689a24b8f7320168d70636d92a2938571f4ef2654b02500b48bb,STD,train,identification,21
ade7cb8201d5ac31c1ddc67b183b28ae089df47f6841d966545d68520b6f2013,STD,train,identification,36
66d59173865fa9cedb3ec15c380b692e36d8717fed4704ba8a12b8cd0125bbfa,SYL,train,normalization,78
911c7bedcdf6b33b6cbd7c3771ec24f47d682d45941443dd99603d30b4052816,STD,train,identification,36
ad403ddeb861a72d9df3cdf5e48b2632a81c59cf07c29e4784f065625ab79a9a,CHI,validation,normalization,34
a9b06c95796de9a5bf7b0e7e319a2b9e2f9672b4c4dfc7ddde941bf711123fe7,CHI,train,normalization,42
4eab7aff97de0107358f4eff7b014dd95dc8c3f88485c28454f21460e01e13cf,STD,train,identification,21
41fef469518df31a087fef81aab51f873182243293a99a3843b49bd24237d3e3,CHI,train,identification,50
5e7c939c25e926096d09587162740e541c0d7ce0fe1ff94a9b46a9aa86f7a19f,CHI,test_ood,normalization,9
51c3c20f21f9afa8db18636fdaae8755d51263e493c395b06d23bcfc64ff315a,SYL,test_ood,identification,16
ab1938f7aff2ab9751e1bd4a3511550ce05413cf800800e237608a383e92cf14,RAN,train,normalization,32
7d0a7212929209942d19ffc497f6ba9fd5f1f888d2f0239cf126cd82fbf8497d,SYL,train,identification,31
18170d6e853e0e419e882f803a12f959744fed28ce14584c8ed1a82d13f36643,CHI,test,normalization,29
6e42b17f247d80a76fe4c812a31224a285de185b0adaaa79a422b1188c3208f4,MYM,test_ood,identification,17
1e164cc3a7cdf4f13150247b188be13742d380559aec2251b7c04765c451f84c,MYM,test_ood,identification,11
26a0d976e28f6acf92aae824ca73f068a5fe92448136ce76bb87142d3046ffea,SYL,train,identification,75
2e7ab589e107f0a768794ea0f43f792645b2767e7e8bb0a2bb14fa00fc698726,SYL,train,normalization,10
0ed03a7770ab9c3ae415dd399f31e2b1a7e81833b4008eac2dbd2dc6118dc811,NOA,train,normalization,42
db54e320ca5c147e5509482a551fe23b0debdef1384bc1222d5bfb8afa911b56,SYL,test,identification,37
24a00574e38969dedad59e8cf4e3b8aaf94a1462c5b19e60c30aec0013b70a3a,SYL,train,identification,227
43c789e8b236a8c0538fe8c06b19fac2fd9fe094e6123bae902496389d43a06b,BAR,train,normalization,25
e49b09e222ba8365b8b5b2f904eac711809d24bcd82c9a917955130e58cd765a,MYM,test_ood,identification,9
c00059347b0e3530550aa39ea7a4f4194dfd39182d2923a3d68d615094f21958,CHI,train,normalization,53
d2408adf928ae45996c2181541e954e4518a04fe70684eb0af6115dcabe673ae,NOA,train,normalization,48
0f86f7484a3b2b2b15eb8aecb986565d1aa38dcf45f787c3faebab19555f878f,RAN,train,normalization,35
2d87929d540ba5cbf58e16ca5b7392a60ad57b26545693e826a8df515053ca4d,CHI,train,identification,33
73b3527875226f441e9264bbc19ee3a134615cd0555cd81b3cf2b3bddaeb4139,BAR,train,identification,19
ecadc42aef2c72d38d34296dc056016b9d500502d0f447738c14561ad50ee0e6,CHI,train,identification,35
bc6746e4ebc9fddb91e9aa662d965d7d2fcc13c0e064d6af99a5e2c7cb3a9c33,STD,test,identification,51
9954650b785dea3ce570103db4fb388923e96c2d130b973aab93ccd050a16aa8,MYM,train,normalization,27
8a00986bf9e232076dbba5d550323f77411ca5668da40b2eaa0cc858328aa5d5,SYL,train,normalization,12
66fe86a723308ee90ea4c16e08ac03fc60183db15d2de311e86663433de2cfe4,CHI,train,identification,65
51bc44862334cdd522bf8d6da5f52cc2b0de8f2826905efe62563d0f20edb1fe,SYL,train,identification,51
6fda6491283a5d13d29e35b12cd57294d11dfe21f552117f1ab49a3117043184,RAN,train,identification,24
d36d19121ebf93b5281a0dab237bb5c46f1ec587f7fccf8e985dfe6ef7f752ed,SYL,train,normalization,70
dd526fa46bb072292b5884a3529d88add8c708400ee46a9aa8271f8f4ba0fc84,CHI,train,identification,144
c6a738f47e5eb7482b848ce9d10fe8fd1c6dab55158c6e9492dc71c1cf3e3aa3,CHI,train,identification,456
d3e8f1b6de9446d4e5c6ee41e2a2900fa1699a38407dd622bd177f493ec98817,SYL,test,identification,20
3ffc51d36598998c17c91f27b9d77681f4bce54084179ca4d650f305b84edae3,CHI,train,normalization,50
707bfbd065394f2542f5c416a7a7b0859a0057ec280e2f661479acad53131cba,CHI,test_ood,identification,12
b7c512790e222870c2825b95db4e4c0f6341dce95d91758852e990343f9ff549,STD,train,identification,28
7706a7f314f447b47f1bffc9f91f93910a36a1c98905fc847fec57ce7e395a95,STD,train,identification,28
2e495cfc7fd8fcd3e1428f73bd815ffc29f027c9fd959b9455fbecd1f4fdeef5,STD,train,identification,49
70a4cd7a00be47fd0f30a8f12e2deb23a264d952ba99bb7177faf5061a39d46f,NOA,test_ood,normalization,12
4dbf8680b06fa32d1ba54a9182574217c1b85f34ca3a18a4621e969dcc825e05,MYM,train,identification,31
c7864ea15d3288caced7aa72d3c7d46a1d150d3a470412b81d2583bbafc8ed2d,RAN,train,identification,94
1471f074572cabfd63c955908105e6ed745164dce5e1f94a9de46ec625e85b90,CHI,train,identification,18
753fad0e4a700bfae0baa2c75f97048b6ea2d6a1bec9f4f520bd071340bcc12a,STD,train,identification,12
18f01729e12478f4465b39c47d68b10592094909e57c33c8da510eb2db9ceb32,NOA,train,identification,35
d97f21de2c5c5c502e476ca4100e2ddab721f1d89e212e24557a2e4727d21a7e,RAN,train,identification,75
977194731592cddbe0aee5dd2fe0ac0fb9dade45a104092b92896d4771792a7d,CHI,train,identification,142
8c7f0259c1a6a708881344b9b4c23c4120a32ec967337df4fe1e8327a2b6bfda,SYL,train,identification,4
8c9a1031ce4773766e43a7412abe3a333b22a94c18431605519da7b0541f3f70,KIS,train,identification,119
1efce773d967f699f72c41d0ca9ab1c42099d198289382579ce40a070776e3a7,CHI,train,identification,49
e0880f66e7ec6633ca003f5947d7bbfe484bec81b8cb4de5b9f0f20e88957ea9,CHI,validation,normalization,29
785bb31e6d3ad06182ae4bf3bc42b39ad444e3be92f28ff3d35f5b900ab1d4d9,STD,train,identification,30
964e50ea3d526b2f6c0fc3a4ca787e039006e088a8d0aa669edbb58604286046,KHU,validation,normalization,29
78b0607491226d1eaf2273719d27c852a96b5bad2b6b693b5b35b14e1aa5d8f2,NAR,train,identification,14
14946e330b0e152613e9e4b360e978a06e0965486bb03e52c129bbe413af5316,SYL,train,normalization,13
2fc694aaea9caa5cdfe8a3cdfaff74e8a5962b1030f7286c7e73701e12cfe70e,SYL,train,identification,8
ae573319b90a545a04f1fd8e4615eaa7deeba13a9e10f8d7ab3efeee6ccb1d48,SYL,test,normalization,48
6a6a028692d5fdd8a18f39f3296669f8170f9e546a39ae084729d6e22efa8a2f,CHI,train,identification,18
367acec6cc700f6ece42d8dee7a0485ff7d37629df816e4235ced58f3a4b3116,NSD,train,identification,50
2d58e1382ce8b3a5b6419605592e7ee75ea68b4d1ee35168e13030d620b5ec2b,SYL,train,identification,53
92493b89a9ff6296f854b6c69d63fef2f406ab9349681565ee65cbfcb1d5d29a,KHU,train,normalization,39
6fcb28bcaab0684f379d41ce569904b9295622168d72463d7457d8174db62b05,SYL,train,normalization,61
21e32141c65c8f84d7314eaa65ef9f773c22afdfef2a4458f863421dc9c70e38,KIS,train,identification,26
afc227815f88916850f550788ab1a85c8faf404be9b8de9f8c12fd9c4c557882,KHU,train,normalization,23
7b4a235d53e1efbd6ec49aaccd66e920e7b786b60f0dd843646cd302653e023d,BAR,train,identification,216
676bc9d019053ecc059b6e933f6d1542f771186df047d98e2bea01dd02d0f8c2,CHI,train,identification,27
202dbccc3b5049148123c1d180b96e6b8e78e220da4094dd6482dfb4e017c174,STD,train,identification,41
bc62a959b2909607f61d7021c4f7057e23916a0428c7d5246164930cab60ead2,SYL,test,normalization,3
3e31eb3ed4351d7541b780820158e4ae0c4c91be230e21460773074f6d403d2a,KIS,train,identification,20
f98e471fc4ad32a57e35df280ecd25b6178e5f48f87e54ea4857a288ffdb8a2e,BAR,test,normalization,44
3c0f6cedd20fee3ad4ccfc48de156342491b9b3e8fe9ec00dc08f775fbab918a,CHI,train,normalization,19
16ad6f76462a64c33e5eabc06e9b6bb32d12f0c999d005d4cd07787e1fbef5fe,RAN,train,identification,20
3a48896f853e2d6e9a1288366aacf6cb232f1f9b5e1b5e5b22f066bbb86c0e9e,STD,train,identification,33
3c35b24906f7c4655e7c80eae2a6e5551cc49ad5715a25c12dff4b89fb190e14,SYL,train,identification,7
a7d5850718ce0f5402af655253dd93445792fd6700e7325d2c136f481a030ce6,CHI,validation,normalization,17
4aad06c7c9f6fcfd3fb79e160440067d3072776d7895260cf3c94b356e1bd727,SYL,train,identification,317
4cd5fcdbab0d33e16d5e260bf5ca84b3ca39fffe3be7e62619788397a2eff850,RAN,train,identification,16
f232b4453953c9ca1687121ffd6b42d94fca9db3fc0f353c3be981c12e552bf9,TAN,train,identification,19
9c777c7e2f34d3b39176ffc1f9ac14e8310cd3955de375c4183f4585c7cc9eb9,CHI,test,normalization,21
767c7783a9897cbb026283556a4b7f5e23dfa10322a94871c7edda0b959500da,CHI,train,identification,68
4654018ece242faeea5ee929d93f52cd85c7238e5063b2bcbf45a0b96600b303,MYM,train,identification,21
32b60c75fd6fd64848f6976ccc28701c35dcb208cb63b6de01ccc827be96f7fb,SYL,train,identification,31
feaa9be3a2456d4ee1da85c5aee0c4a28a7da2c6f2258b3d58187de0c8598ec0,SYL,train,identification,68
6b5eedc4a7d5304f1e57ab2bb2f03b54b7a9303642463e36adacf413a2b29689,BAR,train,normalization,21
d0c515e0e9e0f96a6e9a8d9f5fc547ba2b2225f4f4a421a07cea79481af8afb5,STD,train,identification,6
52fbb58f5350e864cb9b7faaa63b32db3d2e46cf6f8a158f3f0592e7c7663d04,MYM,train,identification,35
7d04727d836241797ebd76b952171bf61bd6264193f5330bdcb4162a19635027,SYL,train,normalization,41
b42f6433d392cc062e96113256ab2984c9dbe91a04dd4751bfb345fb514f0cbf,CHI,train,normalization,17
d048edd848bf5398fa5f7405615173b854932f1973e0c13daa88900fe1a54656,STD,train,identification,12
1d6a3512b0578282883efee6159988bd4bd990d508797a2f8c0359a3fc7adda3,SYL,train,normalization,3
f9a0a9de43ce60651fe34463ab2012f6bc309378b56358e81820121a851dee2a,NOA,train,normalization,41
ade96723f138c6b6f88aa309790d9118742dbc0f63dec0fd0efd889c66b75630,SYL,train,normalization,52
abed17f1011db52cf949d802ce8d0d83682d9b1da3e6b0f572fb1428e49127b8,BAR,test_ood,normalization,13
edd6dd7142f727bab41670897a7e37f9dac271f01964fe6547bbb20e58f2c747,RAJ,test_ood,normalization,7
2e1b39872750f2e234aa382410aee59cf644d8be6b9eb574007cfd5fd2701600,CHI,train,identification,16
5d3dc6a8480cab847953d2610755462ceaf4a3d25004e1687b69fddb4fe1385b,STD,train,identification,85
ecdc0e0f14347512d2b780a7d8044ebb99d5757f9630e6a01a8b9493f3a8d831,CHI,test_ood,identification,11
a2b9326560f887938b360882d7bcaf2a285a40e8e0a72bc84a44859b7ed99bcb,CHI,train,identification,33
7821d60a4ee8b1a17c982ae59523a433f7a392d7e510928e9a265b9e750303a4,STD,test,identification,27
e41f04383e7c845065c4ada04c457caa86b84d5fd2c74b0617c3528b864ed9a8,KIS,train,identification,212
31d6023a9b20dd0fa3f28fa2535267074522702583fa5320387a42d8bc94ddc0,NAR,train,normalization,24
18efbaa22385893e9bc43c562cf14fbe94b4c238b0a01a88c5636aa2cab15888,NOA,test_ood,identification,8
1e63673ad442fd3eb29ff7ef0c3497330408e0f227036ca8be0c36caa69f937c,CHI,train,identification,66
70d325d7c27f0f58fa96e514ee0ae4fc1cac4d29f4da251d3501d0806dd3d14c,RAN,train,identification,63
22524d7233936ba35f9e8cbe93f95f1704e927e7b95b359252c7cadd1bbc1d20,SYL,test,identification,55
4815d8dd52b00dbaf1e18564d8d5bb01a62805d97e6b219619ddb90466c63e94,CHI,test,identification,69
a93b96e0547710fa4f8207a6e76270f759ed3b3f3c823769933172c07ff3942c,SYL,train,normalization,93
6ce057b6ee57537f4258ce4e475e57b580bb3ead842f9167b5f7a322f6ec3f6c,NOA,train,identification,36
e3acc2ff5f90eef8270aa53be853097a282aaa0cb8d286492b11457b8560e2b1,NAR,train,identification,35
7ef3eb1ae27bd274d88395150bb38162196eaa9377c045dd05a06b229892469a,RAN,train,identification,20
4c3c002522f8454294f1ead62c73e550399b5cfd0f07ca910461413cff8d24da,NAR,test,identification,39
8e127fb1f6336cbc8e810813c2ba1b78a61dbf4aef2d2550e721b2e210cb669a,CHI,train,normalization,17
01792db19c276ee5a53f688be3c7025cd080ea353103aa663a6f0a873706cd53,MYM,test,normalization,40
ba4490953c529ea589c5739fb12af421ec6942df18a88acda0dfb33fbd2f6f9d,BAR,train,identification,34
28a6d2952182f4c77a37a16d95d654e853e9583806ab12493da16fbec56b347e,TAN,train,identification,46
82a7cf017381c80766c580f14696bb75e190627b31eddc19703d3176ed9340a5,CHI,train,identification,23
9089315b2d5981eb4b760e013781a99acc1f39eded6d0166d3ebacd91a83cede,NOA,train,normalization,40
a054992c7e9b4a0b994e7c7138fcf63f9ff7a58477b1da4bdbeac9171921e4dc,BAR,test,identification,49
b44f00417f5b46b86350018cba28525d446e835a2f000d9d14b1678dca4e344b,SYL,train,normalization,6
71c8f378dff72080aa6be8461a2914338b26dadd29a376f0643513a68130f09c,RAN,validation,identification,72
75ea0c4de69e3eee836f7f54df876318c539a140a1de15888704ac4a7e0025fd,NOA,validation,identification,35
a96087053aa0c02174bd8cb206fc116eef06a4f0518425f04152702049c6ebb2,SYL,train,identification,4
b3a71163dc2f26cd08c308ec2579e84ac50f6c0a8b977ac8be5d681f6ff58585,CHI,train,identification,54
0a830ad969a567214b99b7824efa71fe89c59ae44bab2cded11b2c558ac6fce8,RAN,train,normalization,24
33931d8c41436b2616e29ac41f772f34a8b9d26deb22fcec71226824181873f5,SYL,test_ood,normalization,11
e5f96622834b1b7a21c8821b07fc6082f7fff0cab4f691af9282259d92683f99,RAN,train,identification,39
f9d82254adcf907f04e036a121bb4a977682610281af6747cf688265f93c2d79,BAR,test,identification,51
b258bc7470b28371563e455e4cd732afaac844735a7c0b6da483a8970e70dcec,CHI,train,normalization,31
3fbc158bf7317fa6f96b5a6984a91dde0af5abd2b14259ad3fe7581134693862,KIS,validation,identification,20
146feb398e873a80f737392f703fe36ae80bc0f7e7433882b4aba57cdfee7eca,RAN,train,identification,13
04ae22ff5d9f44343a4c410d27c9b53fe0a874903df7ceccc143be0cbf0f1cd5,SYL,train,identification,20
f147e36fc586b11ba231f0f8afe5769238b8c599be75e033a81f6902fd27ca4e,STD,train,identification,36
120f13621cdcb8275264eb3e36681d90621b3d2f1e81206004e12e2abd7b575c,SYL,train,identification,22
f8080640f60a5a4edd67443af59e73f0121b6cfda761c4356fcc5d56d652b163,CHI,train,identification,27
46e7de82f1d6fdc8676b30b8f2812bf3482f9598084e7a6f8e0ebcc6b7a56b0e,NAR,train,identification,243
c152e3e27c0a466390316efac00e433285aba53c13acadad4bf28106f398050a,SYL,train,normalization,33
955a96a7a15a65d30e15e5e9a83022c1e84779b1a9ca5aa9855f58e70a948867,STD,train,identification,14
ff3c0b941576fc6673b553773690a9b9936828539dd5df7f56792559fad84bf2,SYL,validation,identification,44
